,data_id,message_id,date,text,tweet_lang,place,photo_url,geometry,source
1857,1858,1493393899666083840,2022-02-15 01:17:06,The LACoFD plans to suspend/fire those who refuse to vaccinate or register their status..... but only after fire season. Dept says it's just following county rules.  @KFIAM640 @KCBSKCALDesk @FoxNews @FOXLA @johnandkenshow @billhandelshow @GaryandShannon https://t.co/tqvWkwLKrs,en,KFI AM 640,http://pbs.twimg.com/media/FLmZ1mDVgAMT1Hd.jpg,"POLYGON ((-118.335901 34.153499, -118.335901 34.153499, -118.335901 34.153499, -118.335901 34.153499, -118.335901 34.153499))",cali_fire
1858,1859,1517650473905393665,2022-04-22 23:44:04,Pattern of fires striking food facilities across the USA suggests ARSON TEAMS are burning down America’s food production infrastructure https://t.co/ZDjulpM5eo https://t.co/SGSl55I6CY,en,"Gilroy, CA",http://pbs.twimg.com/media/FQ_HEDMVsAAVLNg.jpg,POINT (-121.57053318 37.00748198),cali_fire
1859,1860,1302295504504713217,2020-09-05 17:20:18+00:00,Just posted a photo @ England https://t.co/aEPCPKHExz,en,na,na,POINT (-0.11666667 51.5),random
1860,1861,1333673309783855105,2020-12-01 07:24:30+00:00,"@Sam_Margrave @WalkerMarcus Future Search Group - “many from” and list of 11 (main) categories (unknown no of sub-categories) but only 120 in total. One, two many??",en,na,na,"POLYGON ((-0.15191 51.410792, -0.15191 51.509887, -0.078902 51.509887, -0.078902 51.410792, -0.15191 51.410792))",random
1861,1862,1539105331208458245,2022-06-21 04:38:00,"LAFD-West Vegetation Fire reported at N Dark Canyon Dr / Barham Blvd

https://t.co/Z5m8wpmwpx
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.34145 34.138807),cali_fire
1862,1863,1522101767684517888,2022-05-05 06:31:55,@RossKneeDeep Before she died my sister did workmans comp for SanJose.She said more firemen got injured & killed than in any other job. They take the greatest risk and are the real heros of all civil servants.,en,"Los Banos, CA",,"POLYGON ((-120.879833 37.033745, -120.879833 37.088185, -120.803053 37.088185, -120.803053 37.033745, -120.879833 37.033745))",cali_fire
1863,1864,1302297947380633601,2020-09-05 17:30:00+00:00,"@piersmorgan @Rozkez67 @GMB @piersmorgan  well done for trying to be free press and holding them to account. They obviously don't want to be , but thanks for trying...just keep on going and support @KayBurley  who does the best job anyone can",en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
1864,1865,1322817637869637638,2020-11-01 08:27:56+00:00,@Nimose_ @SecretGardennxx Thank you.,en,na,na,"POLYGON ((-0.619506 51.205293, -0.619506 51.267548, -0.520729 51.267548, -0.520729 51.205293, -0.619506 51.205293))",random
1865,1866,1546958336888750080,2022-07-12 20:43:03,America is a dumpster fire right now.,en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
1866,1867,1571266796216373248,2022-09-17 22:36:11,"Hollywood | Structure Fire reported at W Fountain Av / Sierra Bonita Ave

https://t.co/5oin8qrWfy
via @LAIT911",en,"Los Angeles, CA",,POINT (-118.35407 34.095106),cali_fire
1867,1868,1522353137402761219,2022-05-05 23:10:46,"LA-West Structure Fire reported at Riverside Dr / Fletcher Dr

https://t.co/opuQ0SVn2k
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.257 34.106),cali_fire
1868,1869,1333868910022680587,2020-12-01 20:21:44+00:00,Perhaps because it's regulated?,en,na,na,"POLYGON ((-0.444459 51.632236, -0.444459 51.703921, -0.340092 51.703921, -0.340092 51.632236, -0.444459 51.632236))",random
1869,1870,1356161053533593601,2021-02-01 08:42:46+00:00,High school me starter pack https://t.co/sr9TetZfOO,en,na,na,"POLYGON ((-0.104501 51.518605, -0.104501 51.576684, -0.015834 51.576684, -0.015834 51.518605, -0.104501 51.518605))",random
1870,1871,1356255065875623937,2021-02-01 14:56:20+00:00,@jam_tako3 @funkmonkeymetal @abbykonbass @wildhorserockuk @DgbBucci Wishing Jam Mr @funkmonkeymetal & all the gang a marvellous Monday 🤘🏻😎🎸💙💙💙 https://t.co/6kt9bXTz97,en,na,na,"POLYGON ((-0.033364 51.749617, -0.033364 51.780631, 0.012116 51.780631, 0.012116 51.749617, -0.033364 51.749617))",random
1871,1872,1539720443006922752,2022-06-22 21:22:14,"BREAKING:  WORKING #FIRE, 1ST ALARM, 1300 BLOCK OF FLORIDA ST, #SFFD UNITS ON SCENE AND RESPONDING.  REPORTED FIRE ON THE FIRST. https://t.co/Wu2rOGfjef",en,"San Francisco, CA",http://pbs.twimg.com/media/FV4vlG9UAAADZgr.jpg,"POLYGON ((-122.514926 37.708075, -122.514926 37.833238, -122.357031 37.833238, -122.357031 37.708075, -122.514926 37.708075))",cali_fire
1872,1873,1567902032522280962,2022-09-08 15:45:49,damn smoke.. #MosquitoFire 😬 https://t.co/ZPl8ZKOpjd,en,"Newcastle, CA",http://pbs.twimg.com/media/FcJOlgKacAAzKSq.jpg,"POLYGON ((-121.164586 38.83937, -121.164586 38.879613, -121.115485 38.879613, -121.115485 38.83937, -121.164586 38.83937))",cali_fire
1873,1874,1333794030182821889,2020-12-01 15:24:12+00:00,❤️ Well done @ComicOrient - made me LOL 🤣🤣🤣🤣,en,na,na,"POLYGON ((0.252097 51.597898, 0.252097 51.645571, 0.364782 51.645571, 0.364782 51.597898, 0.252097 51.597898))",random
1874,1875,1356171796911845376,2021-02-01 09:25:27+00:00,Just posted a photo @ Abinger Hammer https://t.co/Paq3Z7GnAi,en,na,na,POINT (-0.43285278 51.2166),random
1875,1876,1356294382320697344,2021-02-01 17:32:34+00:00,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Performance Engineer"" in #Rickmansworth, England. #IT",en,na,na,POINT (-0.474131 51.638763),random
1876,1877,1322831015811915777,2020-11-01 09:21:05+00:00,@RachCarrell I’m dreaming of a worthwhile opposition party to back!,en,na,na,"POLYGON ((0.143499 51.251336, 0.143499 51.306096, 0.228904 51.306096, 0.228904 51.251336, 0.143499 51.251336))",random
1877,1878,1549617870677495809,2022-07-20 04:51:05,"Smoke from the #GumTreeFire fire burning in Solano County is impacting air quality in Sacramento. 

The fire started late this afternoon and is located just south of Fairfield and north of Concord.",en,"Sacramento, CA",,"POLYGON ((-121.576613 38.43792, -121.576613 38.685524, -121.362715 38.685524, -121.362715 38.43792, -121.576613 38.43792))",cali_fire
1878,1879,1493058516717690883,2022-02-14 03:04:24,Fireworks are going UP right now.,en,"Inglewood, CA",,"POLYGON ((-118.378887 33.925317, -118.378887 33.98195, -118.313418 33.98195, -118.313418 33.925317, -118.378887 33.925317))",cali_fire
1879,1880,1504220187536474113,2022-03-16 22:16:54,"@FoxNews #AFreePress #AIPress #UkraineUnderAttack #KyivFalls Play with fire, get burnt. Stupid Prizes can be deadly #RIP #Journalism @1984becamereal @GeorgeOrwellTM @GeorgeOrwellian War is Peace @SkyNewsBreak 🔥 #warzone @sfchronicle #russiasiliconvalley #russianhill #back2ussr",en,"San Francisco, CA",,"POLYGON ((-122.514926 37.708075, -122.514926 37.833238, -122.357031 37.833238, -122.357031 37.708075, -122.514926 37.708075))",cali_fire
1880,1881,1356175376410619905,2021-02-01 09:39:40+00:00,@MarieAnnUK Sausage remained sausage lot of fat  but no brain,en,na,na,"POLYGON ((-0.080526 51.343417, -0.080526 51.445223, 0.133124 51.445223, 0.133124 51.343417, -0.080526 51.343417))",random
1881,1882,1303661189537333255,2020-09-09 11:47:03+00:00,@mindmoneyhustle If you don’t who will,en,na,na,"POLYGON ((0.244145 51.438822, 0.244145 51.456306, 0.297592 51.456306, 0.297592 51.438822, 0.244145 51.438822))",random
1882,1883,1356146194561576961,2021-02-01 07:43:43+00:00,@SkyNewsBreak Another war for America to start,en,na,na,"POLYGON ((-0.64714 51.18982, -0.64714 51.20837, -0.592326 51.20837, -0.592326 51.18982, -0.64714 51.18982))",random
1883,1884,1542271908921483264,2022-06-29 22:20:51,"Spreading like wildfire!

Graffiti tags all over #SF, taggers  know there is zero punishment for anything in SF right now.  

And these simple little tags not only cost businesses $$$, they also bring more crime to the same area.   
#SF is a Broken window effect…. https://t.co/o7OdBb1r0N",en,"San Francisco, CA",http://pbs.twimg.com/ext_tw_video_thumb/1542271868933005312/pu/img/_BY-vFlg2mFZx75W.jpg,"POLYGON ((-122.514926 37.708075, -122.514926 37.833238, -122.357031 37.833238, -122.357031 37.708075, -122.514926 37.708075))",cali_fire
1884,1885,1532047451808403456,2022-06-01 17:12:31,Probably would be a good idea to start a water pipeline from the oft-flooded eastern US to the drought stricken western US pretty soon. Cost of that would be far cheaper than the cost of wild fires and everything else associated with drought conditions that aren’t improving soon.,en,"Tulare, CA",,"POLYGON ((-119.384597 36.150891, -119.384597 36.240488, -119.295915 36.240488, -119.295915 36.150891, -119.384597 36.150891))",cali_fire
1885,1886,1333724838876286977,2020-12-01 10:49:15+00:00,This episode of America is a real place goes hard.,en,na,na,"POLYGON ((-0.111476 51.419425, -0.111476 51.509947, -0.029731 51.509947, -0.029731 51.419425, -0.111476 51.419425))",random
1886,1887,1551971058995134465,2022-07-26 16:41:49,"LACoFD-8 | E. County / Pomona Vegetation Fire reported at Corporate Center Dr /  

https://t.co/6Hr8dO0b43
#lacofd #lacofdalert",en,"Pomona, CA",,POINT (-117.80406 34.05992),cali_fire
1887,1888,1551018833355321344,2022-07-24 01:38:01,"MUST READ
Trumps's plan to fire broad swaths of protected civil servants",en,"San Francisco, CA",,"POLYGON ((-122.514926 37.708075, -122.514926 37.833238, -122.357031 37.833238, -122.357031 37.708075, -122.514926 37.708075))",cali_fire
1888,1889,1333692499215462402,2020-12-01 08:40:45+00:00,Lost: Blonde Dachshund: Miniature Male In South East (GU28) https://t.co/V3QSfuimtJ  Please RT ... this little chap has been missing since 12 November . 😢,en,na,na,"POLYGON ((-0.586767 51.20342, -0.586767 51.211023, -0.579245 51.211023, -0.579245 51.20342, -0.586767 51.20342))",random
1889,1890,1323033000733532169,2020-11-01 22:43:42+00:00,Last judo session at Shiro No Judo Kent Gravesend for 2020 @ Shiro No Judo Kent https://t.co/qrZIG9VO1b,en,na,na,POINT (0.40019179 51.43135508),random
1890,1891,1543612868611911680,2022-07-03 15:09:21,"Huge worker shortage in #America. Even fireworks is cancelled for July 4th! Not sure if this has ever happened in #America.

https://t.co/2e6mAXT1OA",en,"San Jose, CA",,"POLYGON ((-122.035311 37.193164, -122.035311 37.469154, -121.71215 37.469154, -121.71215 37.193164, -122.035311 37.193164))",cali_fire
1891,1892,1323301796010287104,2020-11-02 16:31:48+00:00,Just posted a photo @ Surrey https://t.co/0Qg3Bn1xMx,en,na,na,POINT (-0.41666667 51.25),random
1892,1893,1544209064481128449,2022-07-05 06:38:25,"LACoFD-1 | S. Bay / Santa Catalina Residential Fire reported at 4623 W 173rd St, Lawndale, Ca

https://t.co/IVsE3sBm6S
#lacofd #lacofdalert",en,"Lawndale, CA",,POINT (-118.358495 33.873815),cali_fire
1893,1894,1323011892105908224,2020-11-01 21:19:50+00:00,I don’t remember this !!! listen to the @TheVARSidePod and tell me if I was right 🤷🏻‍♂️,en,na,na,"POLYGON ((-0.259465 51.417277, -0.259465 51.486036, -0.127974 51.486036, -0.127974 51.417277, -0.259465 51.417277))",random
1894,1895,1322840337648406529,2020-11-01 09:58:08+00:00,"Just posted a photo @ Brentwood, UK https://t.co/rh138GQJHg",en,na,na,POINT (0.30351 51.62065),random
1895,1896,1523064160954712064,2022-05-07 22:16:07,"Today, we attended the @CoronaFireDept Annual Recognition & Badge Pinning Ceremony honoring our brave firefighters for all they do.

Congratulations to Firefighter of the Year Eric Estes! And my sincere gratitude to all our firefighters who work hard to keep our communities safe! https://t.co/BmtQ7cnUyU",en,"Corona, CA",http://pbs.twimg.com/media/FSMCyBEVEAAd6_F.jpg,"POLYGON ((-117.672915 33.802102, -117.672915 33.916084, -117.498401 33.916084, -117.498401 33.802102, -117.672915 33.802102))",cali_fire
1896,1897,1567627569696219139,2022-09-07 21:35:12,#FairviewFire @VCFD is sending a second Type 1 strike team to the fire to join the two strike teams already sent (m… https://t.co/jzLiRZMDzo,en,"Westlake Village, CA",,"POLYGON ((-118.856474 34.117867, -118.7876177 34.117867, -118.7876177 34.16827, -118.856474 34.16827, -118.856474 34.117867))",cali_fire
1897,1898,1569033492167823360,2022-09-11 18:41:50,@Limmert_Dan Thank God the firefighters survived. Praying for their recovery.,en,"Fremont, CA",,"POLYGON ((-122.069956 37.454962, -122.069956 37.592327, -121.889098 37.592327, -121.889098 37.454962, -122.069956 37.454962))",cali_fire
1898,1899,1541472796022145024,2022-06-27 17:25:28,@MikkiD68 Incident Commander reports fire is under control. Crews will be on scene mopping up.,en,"Hercules, CA",,"POLYGON ((-122.2956 37.983956, -122.2956 38.035293, -122.222315 38.035293, -122.222315 37.983956, -122.2956 37.983956))",cali_fire
1899,1900,1322896570803720192,2020-11-01 13:41:35+00:00,@allisonpearson Exponential growth - look it up!,en,na,na,"POLYGON ((-0.288462 51.271231, -0.288462 51.289768, -0.26713 51.289768, -0.26713 51.271231, -0.288462 51.271231))",random
1900,1901,1356252767883550721,2021-02-01 14:47:12+00:00,"The Dig on Netflix is worth a watch, if you haven’t seen it yet.",en,na,na,"POLYGON ((-0.053106 51.799445, -0.053106 51.823834, -0.010944 51.823834, -0.010944 51.799445, -0.053106 51.799445))",random
1901,1902,1539419155459215362,2022-06-22 01:25:02,"@Spottacus @CAL_FIRE Just drove by and freeway was jammed, saw several planes taking turns putting out the fire, hope it gets controlled soon 🥺 https://t.co/7pREnUIQP9",en,"San Jose, CA",http://pbs.twimg.com/media/FV0dj3yUUAE6Qy4.jpg,"POLYGON ((-122.035311 37.193164, -122.035311 37.469154, -121.71215 37.469154, -121.71215 37.193164, -122.035311 37.193164))",cali_fire
1902,1903,1311476988276862976,2020-10-01 01:24:14+00:00,@ChrisGBarba @Feministnerd Couldn’t have said it better myself. 🇺🇸 The real ‘silent’ majority.,en,na,na,"POLYGON ((-0.64714 51.18982, -0.64714 51.20837, -0.592326 51.20837, -0.592326 51.18982, -0.64714 51.18982))",random
1903,1904,1302358694634696706,2020-09-05 21:31:24+00:00,If you really want to encourage modest dress the only strategic way of doing that is by ensuring eastern/oriental fashion becomes trendy enough to make western producers more convicted of producing clothes that can increase their sales/revenues,en,na,na,"POLYGON ((-0.008924 51.496049, -0.008924 51.536046, 0.098752 51.536046, 0.098752 51.496049, -0.008924 51.496049))",random
1904,1905,1322886867130503168,2020-11-01 13:03:01+00:00,Pickford dropped finally hopefully happens for England now too,en,na,na,"POLYGON ((0.122314 51.796399, 0.122314 51.821581, 0.158682 51.821581, 0.158682 51.796399, 0.122314 51.796399))",random
1905,1906,1544723625160323072,2022-07-06 16:43:06,"@EdwardMurrow666 @aprilsparkles1 
Ministry of Suspicious Fires",en,"Lakeport, CA",,"POLYGON ((-122.935784 39.023666, -122.935784 39.062581, -122.911192 39.062581, -122.911192 39.023666, -122.935784 39.023666))",cali_fire
1906,1907,1333836774620213250,2020-12-01 18:14:03+00:00,"@talkRADIO Boris Johnson looked haggard, drained and desperate in the Commons in the face of the wrath of so many of his own MPs as well as Starmer's abstention rationale. It was the look of a man disillusioned by the reality of the PM job his vanity always craved",en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
1907,1908,1322928266605400066,2020-11-01 15:47:32+00:00,@Gbenga3k Probably wing back,en,na,na,"POLYGON ((-0.18576 51.604519, -0.18576 51.686032, -0.012567 51.686032, -0.012567 51.604519, -0.18576 51.604519))",random
1908,1909,1327933313118580736,2020-11-15 11:15:48+00:00,@ThomasCoram I wish bullying would stop at your school. My son isn't coming to school tomorrow due to bullying by the same child for over a year now and still the same boys carrys on bullying my son and he gets away with it.,en,na,na,"POLYGON ((-0.592372 51.749559, -0.592372 51.773411, -0.538989 51.773411, -0.538989 51.749559, -0.592372 51.749559))",random
1909,1910,1325119162239356930,2020-11-07 16:53:22+00:00,"Guys, this is a brilliant mini-series, I cant recommend this enough 👍🏼 https://t.co/9VjrLUAfI8",en,na,na,"POLYGON ((-0.053106 51.799445, -0.010944 51.799445, -0.010944 51.823834, -0.053106 51.823834, -0.053106 51.799445))",random
1910,1911,1543553881455546368,2022-07-03 11:14:57,She COLDLY CALCULATED HUR PLAN BACK FIRED ON HUR WHY TEENS 2 https://t.co/aYSlHz5qxk,en,"San Diego, CA",http://pbs.twimg.com/media/FWvOEsCVsAADUJQ.jpg,"POLYGON ((-117.282538 32.53962, -117.282538 33.080404, -116.92744 33.080404, -116.92744 32.53962, -117.282538 32.53962))",cali_fire
1911,1912,1569022003260030977,2022-09-11 17:56:11,"Winnetka | Structure Fire reported at N Oakdale Av / Londelius St

https://t.co/i4vQAMv5hI
#lafd #lafdalert",no,"Los Angeles, CA",,POINT (-118.56748 34.229263),cali_fire
1912,1913,1559552462725455873,2022-08-16 14:47:36,"LACoFD-1 | S. Bay / Santa Catalina Commercial Fire reported at E Victoria St /  

https://t.co/whxUYWBOwG
#lacofd #lacofdalert",en,"Compton, CA",,POINT (-118.23547 33.8673),cali_fire
1913,1914,1323340200542674944,2020-11-02 19:04:24+00:00,@Mylesapps01 Yeah 🤣 I was out for lunch with her the other week ! X,en,na,na,"POLYGON ((0.374358 51.590543, 0.374358 51.648688, 0.447683 51.648688, 0.447683 51.590543, 0.374358 51.590543))",random
1914,1915,1333879326983540736,2020-12-01 21:03:08+00:00,Jumping on the early Christmas bandwagon #soznotzoz #thetreewillbedeadbychristmas #2020 @ Kingston upon Thames https://t.co/Z3iLtcgpNY,en,na,na,POINT (-0.29142 51.41104),random
1915,1916,1542181660518625280,2022-06-29 16:22:14,4 pm to 11pm I couldn’t hear my TV in my living room. Then they set off illegal fireworks & it’s not even the 4th. Guess what I had to clean up this morning? Oakland is tiresome at times. #badneighbor #oaklandproblems #illegalfireworks #oaklanddumping https://t.co/g2hdKrc0R4,en,"Oakland, CA",http://pbs.twimg.com/media/FWbuCYJUsAAFMzM.jpg,"POLYGON ((-122.34266 37.699279, -122.34266 37.884709, -122.114711 37.884709, -122.114711 37.699279, -122.34266 37.699279))",cali_fire
